exercise_id,id,name_ptbr,name_en,name_fr,instruction_ptbr,instruction_en,instruction_fr,muscle_groups_ids,muscle_groups_nomes,exercise_equipments_ids,exercise_equipments_nomes,exercise_level_id,exercise_level_nome,avoid_health_conditions_ids,avoid_health_conditions_nomes,caution_health_condition_ids,caution_health_condition_nomes,ambiente_permitido,calories,image_url,video_url
ex_036,f477bbcd-1238-4f27-83d8-4d72214f0ad4,Box Squat com barra,Barbell Box Squat,Box Squat avec barre,"Com a barra apoiada, sente-se levemente na caixa e volte à posição em pé.","Hold bar on back, sit on box, stand up, return sitting.","Avec barre, asseyez-vous sur la boîte, levez-vous, asseyez-vous de nouveau.",quadriceps; glutes; core,Core (Geral); Quadríceps; Glúteos (Geral),bar_fixed_bar; box; bench,barra/barra fixa; banco; caixa,advanced,Avançado,none,Nenhuma,cervical_hernia,Hérnia Cervical; Pescoço,Casa (com equipamento); Academia,180,,https://drive.google.com/file/d/1FxNtJPB582ACKVpwDjVTz6xCL7Xh3ptc/view?usp=sharing
ex_037,b6a65952-10e1-4ffc-b500-3a0a5d4135a3,Box Squat com elástico,Resistance Band Box Squat,Box Squat avec élastique,"Use o elástico ao redor das pernas, sente-se levemente na caixa e volte em pé.","Sit on box with band tension, stand up, return sitting.","Avec élastique, asseyez-vous sur la boîte, levez-vous, asseyez-vous de nouveau.",quadriceps; glutes; core,Core (Geral); Quadríceps; Glúteos (Geral),elastic_band_mini_band; box; bench,faixa elástica/miniband; banco; caixa,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,155,,https://drive.google.com/file/d/16ChO9BW6sAGjX4usr7pFriMUZaj-SJmf/view?usp=sharing
ex_038,b18d1025-bcf5-4969-8810-97f58bb69b39,Box Squat Unilateral (peso corporal),Single Leg Box Squat (Bodyweight),Box Squat unilatéral (poids du corps),"Apoie apenas uma perna na caixa, agache e suba mantendo o equilíbrio.","Sit on one leg on box, stand up, return sitting.","Avec une jambe sur la boîte, levez-vous, asseyez-vous de nouveau.",quadriceps; glutes; core,Core (Geral); Quadríceps; Glúteos (Geral),box; bench,banco; caixa,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,170,,https://drive.google.com/file/d/11zQArxKVXkouSdKYkL_UGExC9OU05ElW/view?usp=sharing
ex_039,1d4fc7d7-cdc3-44bb-8c7c-e1527ca21ee4,Box Squat Unilateral com halteres,Single Leg Box Squat with Dumbbells,Box Squat unilatéral avec haltères,"Segure halteres, apoie uma perna na caixa e execute o agachamento unilateral.","Hold dumbbells, sit on one leg on box, stand up, return sitting.","Avec haltères, une jambe sur la boîte, levez-vous, asseyez-vous de nouveau.",quadriceps; glutes; core,Core (Geral); Quadríceps; Glúteos (Geral),dumbbells; box; bench,halteres; banco; caixa,advanced,Avançado,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,185,,https://drive.google.com/file/d/1y_cNSSwgmKzbWsPanPQUMJOEozfKHzgI/view?usp=sharing
ex_040,855472ba-fd9b-4500-920e-7a809746c25a,Passada lateral em posição de agachamento com mini band,Lateral Squat Walk with Miniband,Marche en squat latéral avec minibande,"Coloque a miniband nas pernas, mantenha a posição de agachamento e dê passos laterais.","With miniband, step sideways in squat keeping tension.","Avec minibande, faites un pas latéral en squat en gardant la tension.",quadriceps; glutes; abductors; core,Core (Geral); Quadríceps; Glúteos (Geral); Abdutores,elastic_band_mini_band,faixa elástica/miniband,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; cervical_hernia; knee_pain; heart_condition; obesity; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Joelho; Lombar; Obesidade ; Pescoço; Pós-parto,Casa (com equipamento); Academia,170,,https://drive.google.com/file/d/1dcjg3DwrxkQYVoTX63jupMQ2PrP5mq18/view?usp=sharing
ex_041,3e91b499-35c2-4239-ac18-77335bd0d4ac,Thruster com barra,Barbell Thruster,Thruster avec barre,"Agache com a barra e, ao subir, empurre-a acima da cabeça em um só movimento.","Hold bar on shoulders, squat then push bar overhead.","Barre aux épaules, accroupissez-vous puis poussez-la au-dessus de la tête.",quadriceps; glutes; shoulders; core,Core (Geral); Ombros (Geral); Quadríceps; Glúteos (Geral),bar_fixed_bar,barra/barra fixa,advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; cervical_hernia; knee_pain; heart_condition; obesity; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Joelho; Lombar; Obesidade ; Pescoço; Pós-parto,Casa (com equipamento); Academia,240,,https://drive.google.com/file/d/1ZuHZmlxI8EnrFcHrBdHwvnZhqlahd8wu/view?usp=sharing
ex_042,9b7667d9-e93d-46d0-86bb-e7ec0748b295,Agachamento unilateral,Single Leg Squat,Squat unilatéral,"Apoie-se em uma perna só, flexione o joelho descendo o quadril e suba novamente.","Stand on one leg, bend knee lowering hip, return up.","Debout sur une jambe, pliez le genou en descendant la hanche, revenez.",quadriceps; glutes; core,Core (Geral); Quadríceps; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; cervical_hernia; knee_pain; heart_condition; obesity; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Joelho; Lombar; Obesidade ; Pescoço; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,180,,https://drive.google.com/file/d/1sxAFTXppl_kmlmkqM8abxi_lQxTWc64A/view?usp=sharing
ex_043,45f64c61-9972-43e5-8d1a-3f893d39eedd,Jump Lunge,Jump Lunge,Fente sautée,"Execute o afundo e, ao trocar de pernas, faça um salto, alternando os lados.","Jump into lunge position, alternate legs in the air.","Sautez en position fente, alternez les jambes en l’air.",quadriceps; glutes; hamstrings; core,Core (Geral); Quadríceps; Isquiotibiais; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; cervical_hernia; knee_pain; heart_condition; obesity; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Joelho; Lombar; Obesidade ; Pescoço; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,220,,https://drive.google.com/file/d/1ZnXSrkrV4N7zAQVJNUeflXu45rAof-FZ/view?usp=sharing
ex_044,9bc49229-7c8e-40f0-84a2-ac60281e873b,Ponte de glúteos,Glute Bridge,Pont de fessiers,"Deite de barriga para cima, flexione os joelhos e eleve o quadril contraindo os glúteos.","Lie on your back, bend your knees and lift your hips by squeezing your glutes.","Allongez-vous sur le dos, pliez les genoux et levez les hanches en contractant les fessiers.",glutes; hamstrings; core,Core (Geral); Isquiotibiais; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,120,,https://drive.google.com/file/d/1DDyixWxfWnhwD9K4_vcwW7SCg-YZcGai/view?usp=sharing
ex_045,6aafd691-284d-49ff-8109-eb4b2e043974,Agachamento livre,Bodyweight Squat,Squat poids du corps,"Em pé, pés afastados, flexione os joelhos e desça o quadril como se fosse sentar.","Stand with feet apart, bend your knees and lower your hips as if sitting.","Debout, pieds écartés, pliez les genoux et descendez les hanches comme pour s’asseoir.",glutes; quadriceps; hamstrings; core,Core (Geral); Quadríceps; Isquiotibiais; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,150,,https://drive.google.com/file/d/1Bj-scQBRD6-y14XTbLlxptrSkp61VrDi/view?usp=sharing
ex_046,897dcd70-b721-41ad-a06d-b3de7b23e572,Avanço (afundo),Lunge,Fente,Dê um passo à frente e flexione os joelhos até formar ângulo de 90°.,Step forward and bend your knees until forming a 90° angle.,Faites un pas en avant et pliez les genoux jusqu’à former un angle de 90°.,glutes; quadriceps; hamstrings; core,Core (Geral); Quadríceps; Isquiotibiais; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,160,,https://drive.google.com/file/d/1lULGgZ_v_mzuWSRaIHo3f2GYpQ9LwG9E/view?usp=sharing
ex_047,7fb11687-c3cd-4360-b966-f75888cac44b,Abdução de quadril deitada com mini band,Hip Abduction Lying with Mini Band,Abduction de hanche allongée avec mini band,"Deite-se de lado, use a miniband nos joelhos e afaste a perna para cima.","Lie on your side, place a miniband around your knees and lift the leg upward.","Allongez-vous sur le côté, placez une minibande aux genoux et levez la jambe vers le haut.",glutes; abductors; core,Core (Geral); Glúteos (Geral); Abdutores,elastic_band_mini_band,faixa elástica/miniband,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,125,,https://drive.google.com/file/d/1ZOSxdIReSjSxlj9KUzMuNlb0_B1GQV3g/view?usp=sharing
ex_048,6e019c28-af13-4f4d-b617-020d5a1bc438,Avanço com halteres,Dumbbell Lunge,Fente avec haltères,Segure halteres e dê passos à frente flexionando os joelhos.,Hold dumbbells and step forward bending your knees.,Tenez des haltères et avancez en fléchissant les genoux.,glutes; quadriceps; hamstrings; core,Core (Geral); Quadríceps; Isquiotibiais; Glúteos (Geral),dumbbells,halteres,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Casa (com equipamento); Academia,170,,https://drive.google.com/file/d/1umsKE3mPSWQexr0kcxmcYbW1Yb-NSvCa/view?usp=sharing
ex_049,9553d000-30bf-492e-b927-44fe6a8d9666,Cadeira abdutora,Abductor Machine,Machine abducteurs,Sente-se na máquina abdutora e afaste as pernas contra a resistência.,Sit on the abductor machine and push your legs outward against resistance.,Asseyez-vous à la machine abducteurs et écartez les jambes contre résistance.,glutes,Glúteos (Geral),abductor_machine,cadeira abdutora,beginner,Iniciante,none,Nenhuma,none,Nenhuma,Academia,140,,https://drive.google.com/file/d/1MXUWWgiy0PUIC3wEqFyBzRLpN6j_E7cm/view?usp=sharing
ex_050,4cf72d5b-9cc4-498e-ac16-eaa8024d0396,Cadeira flexora,Leg Curl Machine,Machine ischio-jambiers (leg curl),Sente-se na máquina flexora e flexione os joelhos contra a resistência.,Sit on the leg curl machine and curl your knees against resistance.,Asseyez-vous à la machine ischio-jambiers et pliez les genoux contre résistance.,glutes,Glúteos (Geral),leg_curl,mesa flexora,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Academia,150,,https://drive.google.com/file/d/1-bPTlHNzxU-L0KWSkMBAoC2KTjhL6kcl/view?usp=sharing
ex_051,f2765079-408e-4710-97d2-df3a31aca2a8,Agachamento com barra,Barbell Squat,Squat avec barre,Coloque a barra sobre os ombros e flexione os joelhos fazendo o agachamento.,Place the barbell on your shoulders and squat down bending your knees.,Placez la barre sur vos épaules et accroupissez-vous en pliant les genoux.,glutes; quadriceps; hamstrings; core,Core (Geral); Quadríceps; Isquiotibiais; Glúteos (Geral),bar_fixed_bar,barra/barra fixa,advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Joelho; Lombar; Obesidade ; Pescoço; Pós-parto,Casa (com equipamento); Academia,190,,https://drive.google.com/file/d/15dBVOpXTV0yOCUAxDTxrIhPBxQKKl478/view?usp=sharing
ex_052,d66874fd-626c-4569-90f2-fac0afe9e329,Levantamento terra,Deadlift,Soulevé de terre,"Em pé, segure a barra, flexione o quadril mantendo as costas retas e retorne.","Stand holding the barbell, bend at the hips keeping back straight, then return.","Debout avec une barre, pliez les hanches en gardant le dos droit puis redressez-vous.",glutes; hamstrings,Isquiotibiais; Glúteos (Geral),bar_fixed_bar,barra/barra fixa,advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Casa (com equipamento); Academia,210,,https://drive.google.com/file/d/1b4h8xGbupehAJAgQEqnzYCxS9MFkw8ZJ/view?usp=sharing
ex_053,eb4ff165-61e0-45af-8583-07691cd480d3,Avanço unilateral Smith,Smith Machine Split Squat,Fente au Smith Machine,"No Smith, dê um passo à frente e desça flexionando os joelhos.","On the Smith machine, step forward and bend your knees.","À la Smith machine, avancez un pied et pliez les genoux.",glutes; quadriceps; hamstrings; core,Core (Geral); Quadríceps; Isquiotibiais; Glúteos (Geral),smith_machine,barra guiada (smith),advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Academia,180,,https://drive.google.com/file/d/1O45nlazS9Q57nyjQTRTGt69PrqX4y_PN/view?usp=sharing
ex_054,0e322049-6a3a-4e75-9425-790c89936e59,Kettlebell swing,Kettlebell Swing,Kettlebell Swing,Balance o kettlebell entre as pernas e projete o quadril para frente.,Swing the kettlebell between your legs and thrust hips forward.,Balancez le kettlebell entre vos jambes et poussez les hanches vers l’avant.,glutes,Glúteos (Geral),kettlebell,kettlebell,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,220,,https://drive.google.com/file/d/1vxBahjJxuh8_nKjAQa8FVmJELu-U8QXF/view?usp=sharing
ex_055,5f2530ff-8adc-4447-9172-43f0e5074b47,Deadlift com barra olímpica,Olympic Barbell Deadlift,Soulevé de terre avec barre olympique,"Realize o deadlift usando barra olímpica, mantendo a postura ereta.",Perform deadlift with an Olympic barbell while keeping proper posture.,Effectuez un soulevé de terre avec barre olympique en gardant une bonne posture.,glutes; posterior_chain,Glúteos (Geral); Cadeia Posterior,bar_fixed_bar,barra/barra fixa,advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Casa (com equipamento); Academia,230,,https://drive.google.com/file/d/1c2KTEP3Z0vGA0wi9T0_6wbu0Gm76B2yS/view?usp=sharing
ex_056,28717b03-49b5-4601-af5f-9d136d8b91fa,Step-up no box com peso,Weighted Box Step-up,Montée sur box avec charge,"Suba no box ou banco com peso, alternando as pernas.","Step up onto a box or bench with weight, alternating legs.","Montez sur un box ou un banc avec charge, en alternant les jambes.",glutes; quadriceps; core,Core (Geral); Quadríceps; Glúteos (Geral),box; bench,banco; caixa,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Casa (com equipamento); Academia,200,,https://drive.google.com/file/d/1-Y1JWObE2QAeUFECRdFthzp_i6BInV46/view?usp=sharing
ex_057,bcb58ee6-a45a-4aaa-a36a-5231ddffcb25,Agachamento búlgaro com o tronco projetado à frente com halteres,Bulgarian Split Squat Leaning Forward with Dumbbells,Fente bulgare penché en avant avec haltères,"Com halteres, desça em posição de afundo projetando o tronco à frente.","With dumbbells, perform a Bulgarian split squat leaning torso forward.","Avec haltères, faites une fente bulgare en penchant le buste vers l’avant.",glutes; quadriceps; hamstrings; core,Core (Geral); Quadríceps; Isquiotibiais; Glúteos (Geral),dumbbells,halteres,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Casa (com equipamento); Academia,185,,https://drive.google.com/file/d/1NK6utOjIPzbgAM3p7HlN-8jwhClQCL7A/view?usp=sharing
ex_058,6923fb2a-86b6-43de-9c38-ff804168d8ed,Agachamento isométrico (cadeirinha),Wall Sit,Chaise contre le mur (Wall Sit),"Encoste as costas na parede, desça até formar ângulo de 90° e segure.","Lean against the wall, lower until 90° knee angle and hold.","Appuyez votre dos contre le mur, descendez à 90° et maintenez.",glutes; quadriceps; hamstrings; core,Core (Geral); Quadríceps; Isquiotibiais; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; knee_pain; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Joelho; Lombar; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,130,,https://drive.google.com/file/d/1qh-qE5io_HJRRI_Kf1J8zAckX5vuwkqe/view?usp=sharing
