exercise_id,exercise_nome,condition_slug,condition_nome_ptbr,tipo,source
ex_207,Rosca martelo alternada com halteres,pregnancy,Gravidez,avoid,confirmed
ex_207,Rosca martelo alternada com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_207,Rosca martelo alternada com halteres,shoulder_pain,Ombro,caution,confirmed
ex_208,Rosca unilateral na polia baixa,asthma,Asma ,caution,confirmed
ex_208,Rosca unilateral na polia baixa,diabetes,Diabetes,caution,confirmed
ex_208,Rosca unilateral na polia baixa,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_208,Rosca unilateral na polia baixa,heart_condition,Condição Cardíaca ,caution,confirmed
ex_208,Rosca unilateral na polia baixa,high_blood_pressure,Hipertensão ,caution,confirmed
ex_208,Rosca unilateral na polia baixa,obesity,Obesidade ,caution,confirmed
ex_208,Rosca unilateral na polia baixa,pregnancy,Gravidez,avoid,confirmed
ex_208,Rosca unilateral na polia baixa,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_208,Rosca unilateral na polia baixa,shoulder_pain,Ombro,caution,confirmed
ex_209,Rosca corda na polia baixa,asthma,Asma ,caution,confirmed
ex_209,Rosca corda na polia baixa,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_209,Rosca corda na polia baixa,diabetes,Diabetes,caution,confirmed
ex_209,Rosca corda na polia baixa,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_209,Rosca corda na polia baixa,heart_condition,Condição Cardíaca ,caution,confirmed
ex_209,Rosca corda na polia baixa,high_blood_pressure,Hipertensão ,caution,confirmed
ex_209,Rosca corda na polia baixa,lumbar_hernia,Lombar,caution,confirmed
ex_209,Rosca corda na polia baixa,obesity,Obesidade ,caution,confirmed
ex_209,Rosca corda na polia baixa,pregnancy,Gravidez,avoid,confirmed
ex_209,Rosca corda na polia baixa,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_209,Rosca corda na polia baixa,shoulder_pain,Ombro,caution,confirmed
ex_210,Rosca martelo na polia com corda,asthma,Asma ,caution,confirmed
ex_210,Rosca martelo na polia com corda,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_210,Rosca martelo na polia com corda,diabetes,Diabetes,caution,confirmed
ex_210,Rosca martelo na polia com corda,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_210,Rosca martelo na polia com corda,heart_condition,Condição Cardíaca ,caution,confirmed
ex_210,Rosca martelo na polia com corda,high_blood_pressure,Hipertensão ,caution,confirmed
ex_210,Rosca martelo na polia com corda,lumbar_hernia,Lombar,caution,confirmed
ex_210,Rosca martelo na polia com corda,obesity,Obesidade ,caution,confirmed
ex_210,Rosca martelo na polia com corda,pregnancy,Gravidez,avoid,confirmed
ex_210,Rosca martelo na polia com corda,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_210,Rosca martelo na polia com corda,shoulder_pain,Ombro,caution,confirmed
ex_211,Rosca martelo alternada com isometria,asthma,Asma ,caution,confirmed
ex_211,Rosca martelo alternada com isometria,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_211,Rosca martelo alternada com isometria,diabetes,Diabetes,caution,confirmed
ex_211,Rosca martelo alternada com isometria,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_211,Rosca martelo alternada com isometria,heart_condition,Condição Cardíaca ,caution,confirmed
ex_211,Rosca martelo alternada com isometria,high_blood_pressure,Hipertensão ,caution,confirmed
ex_211,Rosca martelo alternada com isometria,lumbar_hernia,Lombar,caution,confirmed
ex_211,Rosca martelo alternada com isometria,obesity,Obesidade ,caution,confirmed
ex_211,Rosca martelo alternada com isometria,pregnancy,Gravidez,avoid,confirmed
ex_211,Rosca martelo alternada com isometria,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_211,Rosca martelo alternada com isometria,shoulder_pain,Ombro,caution,confirmed
ex_212,Rosca Zottman com halteres,asthma,Asma ,caution,confirmed
ex_212,Rosca Zottman com halteres,diabetes,Diabetes,caution,confirmed
ex_212,Rosca Zottman com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_212,Rosca Zottman com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_212,Rosca Zottman com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_212,Rosca Zottman com halteres,obesity,Obesidade ,caution,confirmed
ex_212,Rosca Zottman com halteres,pregnancy,Gravidez,avoid,confirmed
ex_212,Rosca Zottman com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_212,Rosca Zottman com halteres,shoulder_pain,Ombro,caution,confirmed
ex_213,Rosca 21 na barra W,asthma,Asma ,caution,confirmed
ex_213,Rosca 21 na barra W,diabetes,Diabetes,caution,confirmed
ex_213,Rosca 21 na barra W,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_213,Rosca 21 na barra W,heart_condition,Condição Cardíaca ,caution,confirmed
ex_213,Rosca 21 na barra W,high_blood_pressure,Hipertensão ,caution,confirmed
ex_213,Rosca 21 na barra W,obesity,Obesidade ,caution,confirmed
ex_213,Rosca 21 na barra W,pregnancy,Gravidez,avoid,confirmed
ex_213,Rosca 21 na barra W,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_213,Rosca 21 na barra W,shoulder_pain,Ombro,caution,confirmed
ex_214,Rosca spider com halteres,asthma,Asma ,caution,confirmed
ex_214,Rosca spider com halteres,diabetes,Diabetes,caution,confirmed
ex_214,Rosca spider com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_214,Rosca spider com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_214,Rosca spider com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_214,Rosca spider com halteres,obesity,Obesidade ,caution,confirmed
ex_214,Rosca spider com halteres,pregnancy,Gravidez,avoid,confirmed
ex_214,Rosca spider com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_214,Rosca spider com halteres,shoulder_pain,Ombro,caution,confirmed
ex_215,Rosca na polia com barra reta (pegada supinada),asthma,Asma ,caution,confirmed
ex_215,Rosca na polia com barra reta (pegada supinada),diabetes,Diabetes,caution,confirmed
ex_215,Rosca na polia com barra reta (pegada supinada),elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_215,Rosca na polia com barra reta (pegada supinada),heart_condition,Condição Cardíaca ,caution,confirmed
ex_215,Rosca na polia com barra reta (pegada supinada),high_blood_pressure,Hipertensão ,caution,confirmed
ex_215,Rosca na polia com barra reta (pegada supinada),obesity,Obesidade ,caution,confirmed
ex_215,Rosca na polia com barra reta (pegada supinada),pregnancy,Gravidez,avoid,confirmed
ex_215,Rosca na polia com barra reta (pegada supinada),pregnancy_postpartum,Pós-parto,caution,confirmed
ex_215,Rosca na polia com barra reta (pegada supinada),shoulder_pain,Ombro,caution,confirmed
ex_216,Flexão de braço com pegada fechada,asthma,Asma ,caution,confirmed
ex_216,Flexão de braço com pegada fechada,diabetes,Diabetes,caution,confirmed
ex_216,Flexão de braço com pegada fechada,heart_condition,Condição Cardíaca ,caution,confirmed
ex_216,Flexão de braço com pegada fechada,high_blood_pressure,Hipertensão ,caution,confirmed
ex_216,Flexão de braço com pegada fechada,obesity,Obesidade ,caution,confirmed
ex_216,Flexão de braço com pegada fechada,pregnancy,Gravidez,avoid,confirmed
ex_216,Flexão de braço com pegada fechada,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_216,Flexão de braço com pegada fechada,shoulder_pain,Ombro,caution,confirmed
ex_216,Flexão de braço com pegada fechada,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_217,Tríceps testa com halteres,asthma,Asma ,caution,confirmed
ex_217,Tríceps testa com halteres,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_217,Tríceps testa com halteres,diabetes,Diabetes,caution,confirmed
ex_217,Tríceps testa com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_217,Tríceps testa com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_217,Tríceps testa com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_217,Tríceps testa com halteres,lumbar_hernia,Lombar,caution,confirmed
ex_217,Tríceps testa com halteres,obesity,Obesidade ,caution,confirmed
ex_217,Tríceps testa com halteres,pregnancy,Gravidez,avoid,confirmed
ex_217,Tríceps testa com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_217,Tríceps testa com halteres,shoulder_pain,Ombro,caution,confirmed
ex_218,Tríceps francês com halteres,asthma,Asma ,caution,confirmed
ex_218,Tríceps francês com halteres,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_218,Tríceps francês com halteres,diabetes,Diabetes,caution,confirmed
ex_218,Tríceps francês com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_218,Tríceps francês com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_218,Tríceps francês com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_218,Tríceps francês com halteres,lumbar_hernia,Lombar,caution,confirmed
ex_218,Tríceps francês com halteres,obesity,Obesidade ,caution,confirmed
ex_218,Tríceps francês com halteres,pregnancy,Gravidez,avoid,confirmed
ex_218,Tríceps francês com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_218,Tríceps francês com halteres,shoulder_pain,Ombro,caution,confirmed
ex_219,Extensão de tríceps com elástico,asthma,Asma ,caution,confirmed
ex_219,Extensão de tríceps com elástico,diabetes,Diabetes,caution,confirmed
ex_219,Extensão de tríceps com elástico,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_219,Extensão de tríceps com elástico,heart_condition,Condição Cardíaca ,caution,confirmed
ex_219,Extensão de tríceps com elástico,high_blood_pressure,Hipertensão ,caution,confirmed
ex_219,Extensão de tríceps com elástico,obesity,Obesidade ,caution,confirmed
ex_219,Extensão de tríceps com elástico,pregnancy,Gravidez,avoid,confirmed
ex_219,Extensão de tríceps com elástico,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_219,Extensão de tríceps com elástico,shoulder_pain,Ombro,caution,confirmed
ex_220,Tríceps corda na polia,asthma,Asma ,caution,confirmed
ex_220,Tríceps corda na polia,diabetes,Diabetes,caution,confirmed
ex_220,Tríceps corda na polia,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_220,Tríceps corda na polia,heart_condition,Condição Cardíaca ,caution,confirmed
ex_220,Tríceps corda na polia,high_blood_pressure,Hipertensão ,caution,confirmed
ex_220,Tríceps corda na polia,obesity,Obesidade ,caution,confirmed
ex_220,Tríceps corda na polia,pregnancy,Gravidez,avoid,confirmed
ex_220,Tríceps corda na polia,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_220,Tríceps corda na polia,shoulder_pain,Ombro,caution,confirmed
ex_221,Tríceps testa com barra,asthma,Asma ,caution,confirmed
ex_221,Tríceps testa com barra,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_221,Tríceps testa com barra,diabetes,Diabetes,caution,confirmed
ex_221,Tríceps testa com barra,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_221,Tríceps testa com barra,heart_condition,Condição Cardíaca ,caution,confirmed
ex_221,Tríceps testa com barra,high_blood_pressure,Hipertensão ,caution,confirmed
ex_221,Tríceps testa com barra,lumbar_hernia,Lombar,caution,confirmed
ex_221,Tríceps testa com barra,obesity,Obesidade ,caution,confirmed
ex_221,Tríceps testa com barra,pregnancy,Gravidez,avoid,confirmed
ex_221,Tríceps testa com barra,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_221,Tríceps testa com barra,shoulder_pain,Ombro,caution,confirmed
ex_222,Tríceps coice com halteres,asthma,Asma ,caution,confirmed
ex_222,Tríceps coice com halteres,diabetes,Diabetes,caution,confirmed
ex_222,Tríceps coice com halteres,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_222,Tríceps coice com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_222,Tríceps coice com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_222,Tríceps coice com halteres,obesity,Obesidade ,caution,confirmed
ex_222,Tríceps coice com halteres,pregnancy,Gravidez,avoid,confirmed
ex_222,Tríceps coice com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_222,Tríceps coice com halteres,shoulder_pain,Ombro,caution,confirmed
ex_223,Tríceps na barra paralela (Graviton),asthma,Asma ,caution,confirmed
ex_223,Tríceps na barra paralela (Graviton),diabetes,Diabetes,caution,confirmed
ex_223,Tríceps na barra paralela (Graviton),elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_223,Tríceps na barra paralela (Graviton),heart_condition,Condição Cardíaca ,caution,confirmed
ex_223,Tríceps na barra paralela (Graviton),high_blood_pressure,Hipertensão ,caution,confirmed
ex_223,Tríceps na barra paralela (Graviton),obesity,Obesidade ,caution,confirmed
ex_223,Tríceps na barra paralela (Graviton),pregnancy,Gravidez,avoid,confirmed
ex_223,Tríceps na barra paralela (Graviton),pregnancy_postpartum,Pós-parto,caution,confirmed
ex_223,Tríceps na barra paralela (Graviton),shoulder_pain,Ombro,caution,confirmed
ex_224,Flexão declinada com pegada estreita,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_225,Extensão de tríceps apoiado na parede,asthma,Asma ,caution,confirmed
ex_225,Extensão de tríceps apoiado na parede,diabetes,Diabetes,caution,confirmed
ex_225,Extensão de tríceps apoiado na parede,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_225,Extensão de tríceps apoiado na parede,heart_condition,Condição Cardíaca ,caution,confirmed
ex_225,Extensão de tríceps apoiado na parede,high_blood_pressure,Hipertensão ,caution,confirmed
ex_225,Extensão de tríceps apoiado na parede,obesity,Obesidade ,caution,confirmed
ex_225,Extensão de tríceps apoiado na parede,pregnancy,Gravidez,avoid,confirmed
ex_225,Extensão de tríceps apoiado na parede,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_225,Extensão de tríceps apoiado na parede,shoulder_pain,Ombro,caution,confirmed
ex_226,Extensão de tríceps com elástico (acima da cabeça),asthma,Asma ,caution,confirmed
ex_226,Extensão de tríceps com elástico (acima da cabeça),diabetes,Diabetes,caution,confirmed
ex_226,Extensão de tríceps com elástico (acima da cabeça),elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_226,Extensão de tríceps com elástico (acima da cabeça),heart_condition,Condição Cardíaca ,caution,confirmed
ex_226,Extensão de tríceps com elástico (acima da cabeça),high_blood_pressure,Hipertensão ,caution,confirmed
ex_226,Extensão de tríceps com elástico (acima da cabeça),obesity,Obesidade ,caution,confirmed
ex_226,Extensão de tríceps com elástico (acima da cabeça),pregnancy,Gravidez,avoid,confirmed
ex_226,Extensão de tríceps com elástico (acima da cabeça),pregnancy_postpartum,Pós-parto,caution,confirmed
ex_226,Extensão de tríceps com elástico (acima da cabeça),shoulder_pain,Ombro,caution,confirmed
ex_227,Tríceps corda WRISTS,asthma,Asma ,caution,confirmed
ex_227,Tríceps corda WRISTS,diabetes,Diabetes,caution,confirmed
ex_227,Tríceps corda WRISTS,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_227,Tríceps corda WRISTS,heart_condition,Condição Cardíaca ,caution,confirmed
ex_227,Tríceps corda WRISTS,high_blood_pressure,Hipertensão ,caution,confirmed
ex_227,Tríceps corda WRISTS,obesity,Obesidade ,caution,confirmed
ex_227,Tríceps corda WRISTS,pregnancy,Gravidez,avoid,confirmed
ex_227,Tríceps corda WRISTS,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_227,Tríceps corda WRISTS,shoulder_pain,Ombro,caution,confirmed
ex_228,Tríceps testa com barra W,asthma,Asma ,caution,confirmed
ex_228,Tríceps testa com barra W,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_228,Tríceps testa com barra W,diabetes,Diabetes,caution,confirmed
ex_228,Tríceps testa com barra W,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_228,Tríceps testa com barra W,heart_condition,Condição Cardíaca ,caution,confirmed
ex_228,Tríceps testa com barra W,high_blood_pressure,Hipertensão ,caution,confirmed
ex_228,Tríceps testa com barra W,lumbar_hernia,Lombar,caution,confirmed
ex_228,Tríceps testa com barra W,obesity,Obesidade ,caution,confirmed
ex_228,Tríceps testa com barra W,pregnancy,Gravidez,avoid,confirmed
ex_228,Tríceps testa com barra W,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_228,Tríceps testa com barra W,shoulder_pain,Ombro,caution,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,asthma,Asma ,caution,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,diabetes,Diabetes,caution,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_229,Tríceps francês unilateral com halteres sentado,heart_condition,Condição Cardíaca ,caution,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,high_blood_pressure,Hipertensão ,caution,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,lumbar_hernia,Lombar,caution,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,obesity,Obesidade ,caution,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,pregnancy,Gravidez,avoid,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_229,Tríceps francês unilateral com halteres sentado,shoulder_pain,Ombro,caution,confirmed
ex_230,Tríceps banco,asthma,Asma ,caution,confirmed
ex_230,Tríceps banco,diabetes,Diabetes,caution,confirmed
ex_230,Tríceps banco,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_230,Tríceps banco,heart_condition,Condição Cardíaca ,caution,confirmed
ex_230,Tríceps banco,high_blood_pressure,Hipertensão ,caution,confirmed
ex_230,Tríceps banco,obesity,Obesidade ,caution,confirmed
ex_230,Tríceps banco,pregnancy,Gravidez,avoid,confirmed
ex_230,Tríceps banco,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_230,Tríceps banco,shoulder_pain,Ombro,caution,confirmed
ex_231,Kickback com elástico,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_232,Tríceps coice com elástico unilateral,asthma,Asma ,caution,confirmed
ex_232,Tríceps coice com elástico unilateral,diabetes,Diabetes,caution,confirmed
ex_232,Tríceps coice com elástico unilateral,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_232,Tríceps coice com elástico unilateral,heart_condition,Condição Cardíaca ,caution,confirmed
ex_232,Tríceps coice com elástico unilateral,high_blood_pressure,Hipertensão ,caution,confirmed
ex_232,Tríceps coice com elástico unilateral,obesity,Obesidade ,caution,confirmed
ex_232,Tríceps coice com elástico unilateral,pregnancy,Gravidez,avoid,confirmed
ex_232,Tríceps coice com elástico unilateral,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_232,Tríceps coice com elástico unilateral,shoulder_pain,Ombro,caution,confirmed
ex_233,Tríceps testa com halteres alternado,asthma,Asma ,caution,confirmed
ex_233,Tríceps testa com halteres alternado,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_233,Tríceps testa com halteres alternado,diabetes,Diabetes,caution,confirmed
ex_233,Tríceps testa com halteres alternado,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_233,Tríceps testa com halteres alternado,heart_condition,Condição Cardíaca ,caution,confirmed
ex_233,Tríceps testa com halteres alternado,high_blood_pressure,Hipertensão ,caution,confirmed
ex_233,Tríceps testa com halteres alternado,lumbar_hernia,Lombar,caution,confirmed
ex_233,Tríceps testa com halteres alternado,obesity,Obesidade ,caution,confirmed
ex_233,Tríceps testa com halteres alternado,pregnancy,Gravidez,avoid,confirmed
ex_233,Tríceps testa com halteres alternado,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_233,Tríceps testa com halteres alternado,shoulder_pain,Ombro,caution,confirmed
ex_234,Extensão de tríceps na polia alta com barra reta,asthma,Asma ,caution,confirmed
ex_234,Extensão de tríceps na polia alta com barra reta,diabetes,Diabetes,caution,confirmed
ex_234,Extensão de tríceps na polia alta com barra reta,elbow_pain,Dor no Cotovelo,caution,ai_suggested
ex_234,Extensão de tríceps na polia alta com barra reta,heart_condition,Condição Cardíaca ,caution,confirmed
ex_234,Extensão de tríceps na polia alta com barra reta,high_blood_pressure,Hipertensão ,caution,confirmed
ex_234,Extensão de tríceps na polia alta com barra reta,obesity,Obesidade ,caution,confirmed
ex_234,Extensão de tríceps na polia alta com barra reta,pregnancy,Gravidez,avoid,confirmed
ex_234,Extensão de tríceps na polia alta com barra reta,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_234,Extensão de tríceps na polia alta com barra reta,shoulder_pain,Ombro,caution,confirmed
ex_235,Superman,asthma,Asma ,caution,confirmed
ex_235,Superman,diabetes,Diabetes,caution,confirmed
ex_235,Superman,heart_condition,Condição Cardíaca ,caution,confirmed
ex_235,Superman,high_blood_pressure,Hipertensão ,caution,confirmed
ex_235,Superman,lumbar_hernia,Lombar,caution,confirmed
ex_235,Superman,obesity,Obesidade ,caution,confirmed
ex_235,Superman,pregnancy,Gravidez,avoid,confirmed
ex_235,Superman,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_237,Good morning com peso corporal,asthma,Asma ,caution,confirmed
ex_237,Good morning com peso corporal,diabetes,Diabetes,caution,confirmed
ex_237,Good morning com peso corporal,hamstring_injury,Lesão no Isquiotibial,caution,ai_suggested
ex_237,Good morning com peso corporal,heart_condition,Condição Cardíaca ,caution,confirmed
ex_237,Good morning com peso corporal,high_blood_pressure,Hipertensão ,caution,confirmed
ex_237,Good morning com peso corporal,lumbar_hernia,Lombar,caution,confirmed
ex_237,Good morning com peso corporal,lumbar_pain,Lombar,caution,ai_suggested
ex_237,Good morning com peso corporal,obesity,Obesidade ,caution,confirmed
ex_237,Good morning com peso corporal,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_237,Good morning com peso corporal,pregnancy,Gravidez,avoid,confirmed
ex_237,Good morning com peso corporal,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_238,Remada curvada com halteres,asthma,Asma ,caution,confirmed
ex_238,Remada curvada com halteres,diabetes,Diabetes,caution,confirmed
ex_238,Remada curvada com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_238,Remada curvada com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_238,Remada curvada com halteres,lumbar_hernia,Lombar,caution,confirmed
ex_238,Remada curvada com halteres,obesity,Obesidade ,caution,confirmed
ex_238,Remada curvada com halteres,pregnancy,Gravidez,avoid,confirmed
ex_238,Remada curvada com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_239,Remada unilateral com halteres,asthma,Asma ,caution,confirmed
ex_239,Remada unilateral com halteres,diabetes,Diabetes,caution,confirmed
ex_239,Remada unilateral com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_239,Remada unilateral com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_239,Remada unilateral com halteres,obesity,Obesidade ,caution,confirmed
ex_239,Remada unilateral com halteres,pregnancy,Gravidez,avoid,confirmed
ex_239,Remada unilateral com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_241,Puxada frontal aberta,asthma,Asma ,caution,confirmed
ex_241,Puxada frontal aberta,diabetes,Diabetes,caution,confirmed
ex_241,Puxada frontal aberta,heart_condition,Condição Cardíaca ,caution,confirmed
ex_241,Puxada frontal aberta,high_blood_pressure,Hipertensão ,caution,confirmed
ex_241,Puxada frontal aberta,obesity,Obesidade ,caution,confirmed
ex_241,Puxada frontal aberta,pregnancy,Gravidez,avoid,confirmed
ex_241,Puxada frontal aberta,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_242,Remada baixa na máquina,asthma,Asma ,caution,confirmed
ex_242,Remada baixa na máquina,diabetes,Diabetes,caution,confirmed
ex_242,Remada baixa na máquina,heart_condition,Condição Cardíaca ,caution,confirmed
ex_242,Remada baixa na máquina,high_blood_pressure,Hipertensão ,caution,confirmed
ex_242,Remada baixa na máquina,obesity,Obesidade ,caution,confirmed
ex_242,Remada baixa na máquina,pregnancy,Gravidez,avoid,confirmed
ex_242,Remada baixa na máquina,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_243,Pulldown com triângulo,asthma,Asma ,caution,confirmed
ex_243,Pulldown com triângulo,diabetes,Diabetes,caution,confirmed
ex_243,Pulldown com triângulo,heart_condition,Condição Cardíaca ,caution,confirmed
ex_243,Pulldown com triângulo,high_blood_pressure,Hipertensão ,caution,confirmed
ex_243,Pulldown com triângulo,obesity,Obesidade ,caution,confirmed
ex_243,Pulldown com triângulo,pregnancy,Gravidez,avoid,confirmed
ex_243,Pulldown com triângulo,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_244,Remada cavalinho na maquina pegada aberta,asthma,Asma ,caution,confirmed
ex_244,Remada cavalinho na maquina pegada aberta,diabetes,Diabetes,caution,confirmed
ex_244,Remada cavalinho na maquina pegada aberta,heart_condition,Condição Cardíaca ,caution,confirmed
ex_244,Remada cavalinho na maquina pegada aberta,high_blood_pressure,Hipertensão ,caution,confirmed
ex_244,Remada cavalinho na maquina pegada aberta,obesity,Obesidade ,caution,confirmed
ex_244,Remada cavalinho na maquina pegada aberta,pregnancy,Gravidez,avoid,confirmed
ex_244,Remada cavalinho na maquina pegada aberta,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_245,Deadlift (levantamento terra),asthma,Asma ,caution,confirmed
ex_245,Deadlift (levantamento terra),diabetes,Diabetes,caution,confirmed
ex_245,Deadlift (levantamento terra),heart_condition,Condição Cardíaca ,caution,confirmed
ex_245,Deadlift (levantamento terra),high_blood_pressure,Hipertensão ,caution,confirmed
ex_245,Deadlift (levantamento terra),joint_problems_severe,Problemas Articulares Graves,caution,ai_suggested
ex_245,Deadlift (levantamento terra),lumbar_hernia,Lombar,caution,confirmed
ex_245,Deadlift (levantamento terra),lumbar_pain,Lombar,caution,ai_suggested
ex_245,Deadlift (levantamento terra),obesity,Obesidade ,caution,confirmed
ex_245,Deadlift (levantamento terra),pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_245,Deadlift (levantamento terra),pregnancy,Gravidez,avoid,confirmed
ex_245,Deadlift (levantamento terra),pregnancy_postpartum,Pós-parto,caution,confirmed
ex_246,Barra fixa pronada (pull-up),asthma,Asma ,caution,confirmed
ex_246,Barra fixa pronada (pull-up),cervical_hernia,Hérnia Cervical,caution,confirmed
ex_246,Barra fixa pronada (pull-up),diabetes,Diabetes,caution,confirmed
ex_246,Barra fixa pronada (pull-up),heart_condition,Condição Cardíaca ,caution,confirmed
ex_246,Barra fixa pronada (pull-up),high_blood_pressure,Hipertensão ,caution,confirmed
ex_246,Barra fixa pronada (pull-up),obesity,Obesidade ,caution,confirmed
ex_246,Barra fixa pronada (pull-up),pregnancy,Gravidez,avoid,confirmed
ex_246,Barra fixa pronada (pull-up),pregnancy_postpartum,Pós-parto,caution,confirmed
ex_249,Prancha com puxada unilateral com elastcio,asthma,Asma ,caution,confirmed
ex_249,Prancha com puxada unilateral com elastcio,diabetes,Diabetes,caution,confirmed
ex_249,Prancha com puxada unilateral com elastcio,heart_condition,Condição Cardíaca ,caution,confirmed
ex_249,Prancha com puxada unilateral com elastcio,high_blood_pressure,Hipertensão ,caution,confirmed
ex_249,Prancha com puxada unilateral com elastcio,obesity,Obesidade ,caution,confirmed
ex_249,Prancha com puxada unilateral com elastcio,pregnancy,Gravidez,avoid,confirmed
ex_249,Prancha com puxada unilateral com elastcio,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_249,Prancha com puxada unilateral com elastcio,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_251,Remada com elástico (pegada fechada),asthma,Asma ,caution,confirmed
